step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,100.0,35.0,220.605,139.94384765625,22032.0,38.7,1576.23828125,0.0,0.0
2,100.0,41.0,216.988,139.31884765625,22032.0,100.0,1576.6015625,0.0,0.0
3,100.0,35.0,217.213,139.31884765625,22032.0,99.9,1576.8125,0.0,0.0
4,100.0,40.0,216.987,139.31884765625,22032.0,99.8,1576.859375,0.0,0.0
5,100.0,41.0,217.444,139.31884765625,22032.0,100.5,1575.0078125,0.0,0.0
6,100.0,35.0,217.623,139.31884765625,22032.0,100.2,1576.9765625,0.0,0.0
7,100.0,40.0,218.189,139.31884765625,22032.0,99.8,1577.046875,0.0,0.0
8,100.0,41.0,215.419,139.31884765625,22032.0,100.4,1577.09375,0.0,0.0
9,100.0,35.0,216.358,139.31884765625,22032.0,99.5,1577.140625,0.0,0.0
10,100.0,40.0,219.823,139.31884765625,22032.0,100.3,1577.2421875,0.0,0.0
11,100.0,37.0,216.812,139.31884765625,22032.0,99.8,1577.2734375,0.0,0.0
12,100.0,36.0,217.511,139.31884765625,22032.0,100.1,1577.328125,0.0,0.0
13,100.0,40.0,220.492,139.31884765625,22032.0,100.1,1577.3359375,0.0,0.0
14,100.0,33.0,218.764,139.31884765625,22032.0,100.0,1577.41015625,0.0,0.0
15,100.0,40.0,218.427,139.31884765625,22032.0,100.4,1577.41796875,0.0,0.0
16,100.0,41.0,219.674,139.31884765625,22032.0,99.7,1577.48046875,0.0,0.0
17,100.0,35.0,218.291,139.31884765625,22032.0,100.1,1577.5390625,0.0,0.0
18,100.0,40.0,216.709,139.31884765625,22032.0,100.0,1577.6015625,0.0,0.0
19,100.0,36.0,218.538,139.31884765625,22032.0,100.0,1577.640625,0.0,0.0
20,100.0,38.0,219.399,139.31884765625,22032.0,100.1,1577.6640625,0.0,0.0
21,100.0,40.0,217.511,139.31884765625,22032.0,100.4,1577.74609375,0.0,0.0
22,100.0,35.0,216.933,139.31884765625,22032.0,99.8,1577.77734375,0.0,0.0
