step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,63.0,94.10000000000001,0.13666391372680664,28.333333333333332,1.1152992248535156,4.972281138102214,0.0
2.0,100.0,98.33333333333333,0.13605356216430664,37.666666666666664,1.0034281412760417,4.973522186279297,0.0
3.0,100.0,99.56666666666668,0.13605356216430664,38.333333333333336,0.9468968709309896,4.973812103271484,0.0
4.0,100.0,99.89999999999999,0.13605356216430664,39.0,0.9471003214518229,4.974194844563802,0.0
5.0,100.0,99.59999999999998,0.13605356216430664,37.666666666666664,0.9472554524739584,4.974575042724609,0.0
6.0,100.0,99.83333333333333,0.13605356216430664,38.0,0.9447377522786459,4.974812825520833,0.0
7.0,100.0,99.66666666666667,0.13605356216430664,38.666666666666664,0.9448407491048177,4.975044250488281,0.0
8.0,100.0,99.8,0.13605356216430664,39.0,0.9449577331542969,4.975260416666667,0.0
9.0,100.0,100.0,0.13605356216430664,38.0,0.9450111389160156,4.975426991780599,0.0
10.0,100.0,100.06666666666666,0.13605356216430664,38.333333333333336,0.9450887044270834,4.9755503336588545,0.0
11.0,100.0,99.59999999999998,0.13605356216430664,40.333333333333336,0.9451548258463541,4.975776672363281,0.0
12.0,100.0,99.86666666666667,0.13605356216430664,37.666666666666664,0.9451726277669271,4.975903828938802,0.0
13.0,100.0,99.23333333333333,0.13605356216430664,37.333333333333336,0.9452349344889323,4.976098378499349,0.0
14.0,100.0,99.93333333333334,0.13605356216430664,40.0,0.9452730814615885,4.9762217203776045,0.0
15.0,100.0,71.23333333333333,0.13605356216430664,39.333333333333336,0.9453010559082031,5.090714772542317,0.0
16.0,100.0,72.99999999999999,0.13605356216430664,37.666666666666664,0.9453468322753906,5.2052357991536455,0.0
17.0,100.0,72.93333333333334,0.13605356216430664,39.666666666666664,0.9430363972981771,5.319703420003255,0.0
18.0,100.0,72.7,0.13605356216430664,38.666666666666664,0.9419631958007812,5.4343007405598955,0.0
19.0,100.0,73.06666666666666,0.13605356216430664,39.0,0.9322344462076823,5.548768361409505,0.0
20.0,100.0,72.5,0.13605356216430664,39.333333333333336,0.8476422627766927,5.6633148193359375,0.0
21.0,100.0,78.80000000000001,0.13605356216430664,39.666666666666664,0.7660268147786459,5.742471059163411,0.0
22.0,100.0,99.76666666666667,0.13605356216430664,38.0,0.762444814046224,5.742561340332031,0.0
23.0,100.0,99.83333333333333,0.13605356216430664,38.0,0.7238349914550781,5.742716471354167,0.0
24.0,100.0,99.96666666666665,0.13605356216430664,40.333333333333336,0.6815376281738281,5.742846171061198,0.0
25.0,100.0,100.23333333333335,0.13605356216430664,38.0,0.6448046366373698,5.742922465006511,0.0
26.0,100.0,99.5,0.13605356216430664,37.0,0.6462783813476562,5.743095397949219,0.0
27.0,100.0,100.13333333333333,0.13605356216430664,39.333333333333336,0.6456044514973959,5.7431793212890625,0.0
28.0,100.0,99.86666666666667,0.13605356216430664,38.0,0.6448173522949219,5.743340810139974,0.0
29.0,100.0,99.93333333333334,0.13605356216430664,37.666666666666664,0.64453125,5.743470509847005,0.0
30.0,100.0,99.8,0.13605356216430664,39.333333333333336,0.6436500549316406,5.743633270263672,0.0
31.0,100.0,99.73333333333333,0.13605356216430664,36.666666666666664,0.6432622273763021,5.743863423665364,0.0
32.0,100.0,100.06666666666668,0.13605356216430664,40.0,0.6393508911132812,5.744007110595703,0.0
33.0,100.0,99.93333333333334,0.13605356216430664,38.333333333333336,0.6346410115559896,5.744160970052083,0.0
34.0,100.0,99.86666666666666,0.13605356216430664,36.666666666666664,0.6338920593261719,5.744266510009766,0.0
35.0,100.0,99.93333333333334,0.13605356216430664,40.0,0.6344591776529948,5.744439442952474,0.0
36.0,100.0,99.96666666666665,0.13605356216430664,36.666666666666664,0.633904774983724,5.744539896647136,0.0
37.0,100.0,99.83333333333333,0.13605356216430664,37.0,0.6327260335286459,5.744620005289714,0.0
38.0,100.0,99.96666666666665,0.13605356216430664,39.0,0.6339886983235677,5.744677225748698,0.0
39.0,100.0,100.0,0.13605356216430664,35.666666666666664,0.6346600850423177,5.744743347167969,0.0
40.0,100.0,99.89999999999999,0.13605356216430664,38.666666666666664,0.6335614522298177,5.744828542073567,0.0
41.0,100.0,100.2,0.13605356216430664,38.666666666666664,0.6340955098470052,5.744884490966797,0.0
42.0,100.0,99.66666666666667,0.13605356216430664,37.0,0.6348177591959635,5.744946797688802,0.0
43.0,100.0,96.8,0.13671445846557617,38.333333333333336,0.6347516377766927,5.748449961344401,0.0
