step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,4.0,0.0,1.781334016,2.085134336,17.936769024,0.0,0.0
2,4.0,0.0,1.781334016,2.088988672,17.94115584,0.0,0.0
3,4.0,0.0,1.781334016,2.092908544,17.94502656,0.0,0.0
4,41.0,0.0,1.781334016,2.096832512,17.948381184,0.0,0.0
5,41.0,0.0,1.781334016,2.100621312,17.952509952,0.0,0.0
6,41.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
7,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
8,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
9,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
10,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
11,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
12,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
13,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
14,94.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
15,94.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
16,94.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
17,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
18,93.0,0.0,1.781334016,2.100944896,17.952509952,0.0,0.0
19,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
20,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
21,94.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
22,94.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
23,94.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
24,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
25,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
26,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
27,93.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
28,94.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
29,94.0,0.0,1.781334016,2.100944896,17.952768,0.0,0.0
