step,forward_ms,backward_ms,optimizer_ms
1,1055.093626,1180.465519,122.377474
2,3.045719,2.784037,0.857041
3,2.681854,2.767596,0.822121
4,2.633474,2.736456,0.858711
5,3.146331,2.864857,0.994303
6,3.264542,2.947288,0.966912
7,2.627673,2.830507,0.873232
8,2.979819,3.037029,0.921052
9,3.09502,2.895278,0.935302
10,2.625364,2.736045,0.844021
11,2.963278,2.831927,0.917322
12,2.719665,2.782457,0.857991
13,3.039679,2.838367,0.955292
14,2.752526,2.850966,0.903201
15,3.347593,2.994308,0.993143
16,2.877698,3.005499,0.839711
17,2.762506,2.810746,0.871861
18,2.663274,2.839587,0.855321
19,2.584693,2.778206,0.857111
20,2.844398,2.789356,0.958502
21,3.533336,3.014589,0.995963
22,2.638674,2.850907,0.853501
23,2.856866,2.864398,0.893861
24,2.816857,2.912907,1.148534
25,2.711205,2.793016,0.883511
26,2.982618,2.789306,1.224616
27,4.527509,2.839166,0.859302
28,2.513602,2.783796,1.121614
29,2.670145,2.782666,1.301916
30,2.663105,2.821096,1.573361
31,2.680095,2.811626,1.280646
32,2.864617,2.825126,1.122435
33,2.618354,2.741755,1.520589
34,2.673094,3.12061,1.133104
35,3.201792,2.733225,1.098984
36,3.476315,2.782647,1.092924
37,3.610796,2.898108,1.240386
38,2.599453,2.811026,0.851331
39,3.015628,2.825527,0.977333
40,3.156551,2.980419,1.260436
41,2.673204,2.787686,1.257566
42,2.918508,2.824737,0.853061
43,35.177296,78.917672,1.289546
