step,forward_ms,backward_ms,optimizer_ms
1,463.165335,585.004417,40.225266
2,2.711306,4.716762,1.028163
3,4.228795,6.198022,1.55218
4,4.089513,3.968422,1.597661
5,3.860381,4.153424,1.290037
6,3.83842,4.109384,1.338848
7,3.974092,4.265525,1.354078
8,4.319197,4.228715,1.349978
9,3.736319,4.321906,1.297317
10,3.457315,4.206615,1.52456
11,3.168262,4.855953,1.167996
12,2.924298,4.864264,1.066384
13,2.639594,4.796793,1.007613
14,3.355694,7.382595,1.126674
15,2.908928,7.466487,1.099055
16,2.627374,4.826893,1.004583
17,3.160411,7.123413,1.167846
18,2.652904,7.049383,1.024163
19,2.898638,7.137493,1.083305
20,2.670785,7.058162,1.011213
21,3.383274,7.239625,1.133564
22,2.646124,7.115993,1.012853
23,2.99745,7.455457,1.106895
24,2.645465,7.092322,1.022064
25,3.238153,7.137343,1.199466
26,2.649285,7.066392,1.027094
27,2.636274,7.048292,1.020163
28,2.871567,7.125513,1.072615
29,2.644394,7.030632,1.023403
30,2.654814,7.064103,1.026983
31,3.351214,7.255125,1.140174
32,2.660515,7.101842,1.018063
33,2.895057,7.454907,1.124785
34,2.664145,7.092053,1.028733
35,2.647574,7.077393,1.016293
36,3.147391,7.154543,1.173776
37,2.608884,7.050142,1.002883
38,2.658565,7.070203,1.018483
39,2.928738,7.099713,1.075994
40,2.648575,7.057262,1.016243
41,2.623144,7.052473,1.010253
42,2.614495,7.146743,1.013764
43,3.355983,7.237354,1.133555
44,2.636524,7.273415,0.968472
45,2.629574,7.032092,1.029184
46,2.652435,7.059922,1.016594
47,2.860677,7.407887,1.088944
48,2.640764,7.181593,1.015114
49,2.642874,7.076463,1.016293
50,3.140371,7.098413,1.213676
51,2.662644,7.026622,1.028244
52,2.611804,7.187974,1.003993
53,2.642665,7.070282,1.005994
54,2.893427,7.208205,1.080354
55,2.640964,7.123753,0.971023
56,2.652905,7.220745,0.984073
57,2.634414,7.123913,0.963123
58,2.661804,7.178574,1.032203
59,3.343223,7.220385,1.149015
60,2.685036,7.163133,1.021844
61,2.667365,7.051792,1.028604
62,2.657395,7.048812,1.007223
