timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T16:50:30,energy-efficiency,a694122a-d0fe-475e-8ac3-713d51940fa3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,115.27054746448994,6.208466678743134e-05,5.385995655703556e-07,360.0,0.0,10.0,0.011478750975802537,0.003970545398672698,0.00031881860830924603,0.015768114982784485,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
