timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T16:50:30,energy-efficiency,e5ccd175-6b5e-429f-85d5-e49bb27b33da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.884090892970562,6.0591680253077476e-05,1.0297543215293194e-05,360.0,37.29864315509983,10.0,0.011219580667465931,0.0038577375305379746,0.00031161164037055454,0.01538892983837446,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
