task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-04-05T03:55:37,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.6818189136683941,4.101781598645908e-07,6.016156374337736e-07,360.0,178.9604686701,10.0,6.831633225083351e-05,3.396224938967407e-05,1.8974850575129193e-06,0.00010417606669802049,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #1,2026-04-05T03:55:38,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,1.1273146979510784,6.946097619843186e-07,6.163437735446278e-07,360.0,193.73661484174718,10.0,0.00011265747509896756,6.0628659625194814e-05,3.1291890889406206e-06,0.000176415323813103,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #1,2026-04-05T03:55:38,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.04740375280380249,1.8035119065061763e-08,3.8226626621140556e-07,360.0,0.0,10.0,4.45683225989342e-06,0.0,1.2368408756123615e-07,4.580516347454607e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #2,2026-04-05T03:55:39,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.4994162283837795,3.1317180548603653e-07,6.271704601116797e-07,360.0,203.66966343371692,10.0,4.99131228774786e-05,2.8239189262535547e-05,1.3863129955199025e-06,7.953862513553403e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #2,2026-04-05T03:55:40,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,1.1106416136026382,6.809358754231575e-07,6.133536718213214e-07,360.0,191.0010394734152,10.0,0.00011097826585173607,5.888171376966511e-05,3.0824832307795677e-06,0.00017294246285218067,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #2,2026-04-05T03:55:40,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.0035914555191993713,2.1143039787468375e-09,5.859058971686377e-07,360.0,0.0,10.0,5.225278437137582e-07,0.0,1.4458017216788016e-08,5.369858609306343e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #3,2026-04-05T03:55:40,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.5248013772070408,3.180028075984511e-07,6.061686423137719e-07,360.0,206.88634981520104,10.0,5.0400431081652666e-05,2.896530095597427e-05,1.3998594445486857e-06,8.076559148217552e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Backward pass #3,2026-04-05T03:55:42,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,1.1071963049471378,6.85451006255604e-07,6.193382637877364e-07,360.0,195.6898866694151,10.0,0.00011078826375305652,6.0223659275493446e-05,3.0772819390727415e-06,0.00017408920496762273,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Optimisation step #3,2026-04-05T03:55:42,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.0035872384905815125,2.1566104090657727e-09,6.071670381954575e-07,360.0,0.0,10.0,5.329851061105367e-07,0.0,1.4745640671916095e-08,5.477307467824681e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Forward pass #4,2026-04-05T03:55:42,energy-efficiency-e2e,cddffd0e-b9ca-4697-85f7-ffaf7280ceae,0.4974029175937176,2.9315298090016575e-07,5.895290298059037e-07,360.0,169.28225314853185,10.0,4.9701870977878555e-05,2.337196313817458e-05,1.3804578946696402e-06,7.445429201072273e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
