step,forward_ms,backward_ms,optimizer_ms
1,1258.090027,448.093694,131.222615
2,122.826774,286.502293,1.827174
3,121.950713,286.788867,2.061747
4,122.947875,286.982589,2.071767
5,123.24577,287.228293,2.093187
6,121.902593,287.491276,1.786164
7,121.860422,287.323784,1.843165
8,122.597751,288.300836,1.780433
9,123.145498,288.026924,1.785393
10,122.969716,287.02813,1.768813
11,122.163176,287.04002,1.972706
12,122.52731,287.73503,1.769413
13,122.661752,287.931482,1.772914
14,123.577135,287.777,1.800003
15,122.955727,288.312947,1.830924
16,122.817795,289.625124,1.855595
17,123.21312,287.402155,1.783273
18,123.340211,288.239537,1.775033
19,122.693773,290.568377,1.819933
20,123.026687,289.35753,1.799813
21,124.352724,290.471014,1.772463
22,124.124452,288.622441,1.832094
23,123.697346,288.906644,1.878844
24,122.742954,288.959425,1.806234
25,123.072748,290.351903,1.818214
26,123.897159,287.835551,1.784853
27,123.141938,289.167379,1.848734
28,123.059488,289.383381,1.925106
29,123.613595,289.386651,1.768913
30,123.15959,289.661564,1.781133
31,123.414373,290.080309,1.829414
32,124.158432,289.3193,1.778483
33,122.967136,290.475445,1.768793
34,124.191663,290.340873,1.878455
35,123.611505,289.897838,1.845254
36,123.403022,289.769346,1.809144
37,124.478936,288.841594,1.779913
38,122.722033,289.462402,1.805123
39,123.646016,290.308452,1.972276
40,123.856888,290.656767,1.782313
41,123.456783,291.557159,2.121188
42,124.067901,290.463966,1.768743
43,123.898709,291.940435,1.842923
44,123.303591,291.861543,1.802974
45,124.518636,291.456658,1.811934
46,124.063231,291.761132,1.774593
47,124.564447,291.467448,1.860235
48,122.554351,288.779253,1.776653
49,123.124709,288.469339,1.847234
50,123.693646,287.994383,1.781793
51,122.100085,287.654087,1.888885
52,122.713964,288.981855,1.782203
53,122.946407,287.552166,2.005266
54,123.185399,287.06674,1.788284
55,122.890905,289.163378,1.826084
56,122.527131,289.315219,1.988876
57,123.198299,287.719349,1.794834
58,122.620792,286.761896,1.771624
59,122.925936,288.234976,1.847574
60,122.457499,288.300307,1.775613
61,122.907575,289.657304,1.780193
62,123.28526,288.175555,1.796274
63,122.015074,288.662222,1.852874
64,122.918296,288.270187,1.833894
65,123.410022,288.206316,2.023636
66,122.611422,289.469102,1.779324
67,122.537071,288.722722,1.848574
68,123.797958,288.158034,1.790183
69,123.605044,288.992595,1.831504
70,122.42464,289.267859,1.946275
71,124.276673,288.453018,1.799423
72,121.999494,288.832324,1.780683
73,122.977357,289.883567,2.221329
74,124.352015,289.196338,1.791683
75,122.893206,289.963598,2.001357
76,123.2336,289.630314,1.780803
77,123.290391,288.836044,1.743073
78,123.110889,289.703425,1.801573
79,123.120009,290.570946,1.892224
80,124.888202,290.307832,1.809203
81,122.986217,289.442882,1.765693
82,123.507984,289.34163,1.778483
83,123.393022,289.494522,1.907415
84,123.018457,290.322603,1.787844
85,123.752957,288.886764,1.857204
86,124.554387,288.50305,1.789673
87,122.900966,289.715935,1.870025
88,123.853828,288.030393,1.771503
89,123.027108,288.930575,1.836724
90,123.296281,290.727247,1.777223
91,123.446123,289.102097,1.882324
92,122.789695,288.393967,1.769683
93,123.2166,289.741235,2.081748
94,124.02821,288.5956,1.792834
95,122.831225,289.057427,1.962825
96,124.302204,289.357261,1.774353
97,123.842828,288.241736,1.781274
98,122.48929,289.491813,1.790863
99,123.095248,290.09271,1.854364
100,124.333605,288.683341,1.809524
101,123.354972,288.5824,1.787103
102,123.19047,289.800786,1.936045
103,124.446026,289.462361,1.842054
104,122.633382,289.831086,1.779403
105,123.1892,290.852319,1.808894
106,124.545927,289.738206,1.788513
107,123.446583,290.763499,1.857514
108,123.673576,289.148658,1.804064
109,123.850738,289.856257,1.936335
110,123.27334,290.484665,1.776824
111,124.486636,289.30016,1.870894
112,122.723044,289.182427,1.767433
113,123.420863,290.040319,1.941215
114,124.80701,290.576317,1.795903
115,123.595054,290.928062,2.159998
116,124.565208,289.482592,1.777564
117,123.069618,290.155811,1.792993
118,124.467496,290.381153,1.883424
119,123.794838,290.645537,1.856104
120,123.721057,290.694237,1.796553
121,124.242133,289.175648,1.979676
122,123.268301,289.948238,1.780453
123,124.092012,290.355124,1.917825
124,124.093202,290.248992,1.811874
125,123.555774,291.129113,1.788594
126,124.965163,290.985501,1.798164
127,123.702136,292.048125,1.916456
128,124.952012,291.55684,1.805293
129,123.712116,291.818943,1.812284
130,124.952572,290.91497,1.797164
131,124.00644,291.586129,2.096847
132,124.183182,290.602847,1.790423
133,123.335021,290.245652,1.787904
134,125.036564,290.536566,1.768423
135,123.655646,290.130711,1.847073
136,124.73582,290.404994,1.775253
137,123.167159,290.925681,1.803213
138,124.313144,290.548036,1.765393
139,124.185702,290.812509,1.907985
140,123.33157,291.096233,2.003857
141,124.627548,290.159362,1.793543
142,123.850858,291.333136,1.917365
143,125.098705,290.88545,1.875755
144,123.880058,292.115896,1.931686
145,125.186965,290.418405,1.818393
146,123.877838,290.492686,1.765983
147,124.516437,290.905621,2.048117
148,123.815168,290.735328,1.769543
149,124.476306,291.157174,1.799104
150,125.090464,293.560965,1.780643
151,125.638991,292.500502,2.025307
152,123.707226,293.291812,1.837754
153,124.861422,293.115299,1.890575
154,125.082444,291.718591,1.814774
155,120.18024,292.252839,1.909265
156,124.515557,291.821933,1.781783
157,124.902472,292.096256,1.776363
158,124.897172,291.897463,1.795054
159,123.915189,291.963394,1.841264
160,125.703103,291.562459,1.793153
161,124.02007,292.604683,1.776683
162,125.192336,291.875133,1.805964
163,124.541217,292.776695,1.858535
164,125.229686,293.07847,1.792863
165,124.76869,292.160677,1.818553
166,125.025233,292.463091,1.791234
167,124.71875,291.720101,1.932055
168,125.001662,293.368604,1.772703
169,125.007673,292.763705,2.047896
