step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,100.0,0.0,6.80820736,1.412067328,23.285608448,0.0,0.0
2,99.0,0.0,6.80820736,1.411690496,23.285870592,0.0,0.0
3,99.0,0.0,6.80820736,1.412022272,23.285870592,0.0,0.0
4,95.0,0.0,6.80820736,1.442557952,23.351906304,0.0,0.0
5,94.0,0.0,6.80820736,1.473810432,23.345344512,0.0,0.0
6,92.0,0.0,6.80820736,1.504628736,23.37581056,0.0,0.0
7,99.0,0.0,6.80820736,1.504628736,23.37581056,0.0,0.0
8,99.0,0.0,6.80820736,1.443336192,23.329509376,0.0,0.0
9,99.0,0.0,6.80820736,1.473667072,23.345860608,0.0,0.0
10,99.0,0.0,6.80820736,1.473667072,23.345860608,0.0,0.0
11,100.0,0.0,6.80820736,1.47380224,23.345860608,0.0,0.0
12,100.0,0.0,6.80820736,1.474142208,23.40882432,0.0,0.0
13,100.0,0.0,6.80820736,1.474142208,23.346376704,0.0,0.0
14,100.0,0.0,6.80820736,1.474142208,23.345897472,0.0,0.0
15,99.0,0.0,6.80820736,1.474142208,23.345897472,0.0,0.0
16,99.0,0.0,6.80820736,1.474142208,23.348043776,0.0,0.0
17,99.0,0.0,6.80820736,1.474142208,23.348043776,0.0,0.0
18,99.0,0.0,6.80820736,1.474142208,23.34799872,0.0,0.0
19,99.0,0.0,6.80820736,1.474142208,23.34799872,0.0,0.0
20,100.0,0.0,6.80820736,1.474142208,23.345934336,0.0,0.0
21,100.0,0.0,6.80820736,1.474142208,23.34558208,0.0,0.0
22,100.0,0.0,6.80820736,1.474142208,23.34558208,0.0,0.0
23,100.0,0.0,6.80820736,1.474158592,23.34558208,0.0,0.0
24,99.0,0.0,6.80820736,1.474158592,23.347277824,0.0,0.0
25,99.0,0.0,6.80820736,1.474158592,23.347277824,0.0,0.0
26,99.0,3346.8,6.80820736,1.474158592,23.34742528,0.0,0.0
27,99.0,0.0,6.80820736,1.474158592,23.34742528,0.0,0.0
28,99.0,0.0,6.80820736,1.474158592,23.347572736,0.0,0.0
29,100.0,0.0,6.80820736,1.474158592,23.347720192,0.0,0.0
30,100.0,0.0,6.80820736,1.474158592,23.347720192,0.0,0.0
31,100.0,0.0,6.80820736,1.474158592,23.347720192,0.0,0.0
32,99.0,0.0,6.80820736,1.474158592,23.349010432,0.0,0.0
33,99.0,0.0,6.80820736,1.474158592,23.349157888,0.0,0.0
34,99.0,0.0,6.80820736,1.474158592,23.349157888,0.0,0.0
35,99.0,0.0,6.80820736,1.474158592,23.349153792,0.0,0.0
36,99.0,0.0,6.80820736,1.474158592,23.347511296,0.0,0.0
37,100.0,0.0,6.80820736,1.474158592,23.349444608,0.0,0.0
38,100.0,0.0,6.80820736,1.474166784,23.349444608,0.0,0.0
39,100.0,0.0,6.80820736,1.474166784,23.349444608,0.0,0.0
40,99.0,0.0,6.80820736,1.474166784,23.349481472,0.0,0.0
41,99.0,0.0,6.80820736,1.474166784,23.349481472,0.0,0.0
42,99.0,0.0,6.80820736,1.474166784,23.349481472,0.0,0.0
43,99.0,0.0,6.80820736,1.474166784,23.349481472,0.0,0.0
44,99.0,0.0,6.80820736,1.474166784,23.347580928,0.0,0.0
45,100.0,0.0,6.80820736,1.474166784,23.347580928,0.0,0.0
46,100.0,0.0,6.80820736,1.474166784,23.347580928,0.0,0.0
47,100.0,0.0,6.80820736,1.474166784,23.225782272,0.0,0.0
48,99.0,0.0,6.80820736,1.474166784,23.34916608,0.0,0.0
49,99.0,0.0,6.80820736,1.474166784,23.349653504,0.0,0.0
50,99.0,0.0,6.80820736,1.474166784,23.349653504,0.0,0.0
51,99.0,0.0,6.80820736,1.474166784,23.390830592,0.0,0.0
52,99.0,0.0,6.80820736,1.474166784,23.350464512,0.0,0.0
53,100.0,0.0,6.80820736,1.474166784,23.350464512,0.0,0.0
54,100.0,0.0,6.80820736,1.474166784,23.350464512,0.0,0.0
55,100.0,0.0,6.80820736,1.474166784,23.450013696,0.0,0.0
56,99.0,0.0,6.80820736,1.474166784,23.351635968,0.0,0.0
57,99.0,0.0,6.80820736,1.474166784,23.351635968,0.0,0.0
58,99.0,0.0,6.80820736,1.474166784,23.351635968,0.0,0.0
59,99.0,0.0,6.80820736,1.474166784,23.42750208,0.0,0.0
60,99.0,0.0,6.80820736,1.474166784,23.35100928,0.0,0.0
61,100.0,0.0,6.80820736,1.474166784,23.351414784,0.0,0.0
62,100.0,0.0,6.80820736,1.474166784,23.351414784,0.0,0.0
63,100.0,0.0,6.80820736,1.474166784,23.451537408,0.0,0.0
64,99.0,0.0,6.80820736,1.474166784,23.351967744,0.0,0.0
65,99.0,0.0,6.80820736,1.474166784,23.351967744,0.0,0.0
66,99.0,0.0,6.80820736,1.474166784,23.351967744,0.0,0.0
67,99.0,0.0,6.80820736,1.474166784,23.350308864,0.0,0.0
