timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-05T03:47:22,energy-efficiency-e2e,8ef6f532-373a-44cc-ba5d-d9a09f654bf0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,221.01350669935346,0.0001330834221965088,6.021506295429415e-07,360.0,180.56114283443233,10.0,0.0221012097697705,0.01108507664581282,0.0006139224295711352,0.03380020884515446,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
