step,forward_ms,backward_ms,optimizer_ms
1,1230.277167,686.312855,722.008935
2,30.179276,77.528902,2.131309
3,30.48148,77.282939,2.328321
4,29.876842,75.334612,2.194589
5,29.883492,76.570999,2.25956
6,30.015343,76.828763,2.088788
7,29.848852,76.506288,2.262571
8,30.384618,76.091353,2.076758
9,30.178515,75.412253,2.101268
10,29.874612,74.872316,2.071438
11,30.230626,76.721971,2.056428
12,30.228347,75.828609,2.091478
13,30.061484,75.316862,2.089918
14,30.230226,75.678667,2.408073
15,30.204346,74.614153,2.067988
16,30.105644,74.592624,2.093878
17,30.184176,75.493995,2.157869
18,30.218986,75.680567,2.093688
19,30.251877,75.819389,2.065128
20,29.999134,75.723427,2.099509
21,30.006894,75.15809,2.062868
22,30.065994,74.965968,2.065368
23,29.992783,74.656533,2.072278
24,30.079134,75.199561,2.154809
25,29.912061,77.089346,2.097578
26,30.218346,75.93913,2.089008
27,30.031144,75.066438,2.077558
28,30.088514,75.09009,2.077958
29,29.982552,75.009078,2.099848
30,30.003173,75.084699,2.114838
31,30.858525,76.740352,2.103318
32,29.981054,75.574416,2.144739
33,30.160695,76.973434,2.170549
34,30.309167,77.118527,2.068787
35,29.997343,76.743052,2.091018
36,30.338178,75.8828,2.079278
37,30.397319,75.745998,2.062478
38,30.381218,78.251582,2.067788
39,29.987743,76.019993,2.064368
40,30.026244,77.446701,2.128758
41,29.974063,75.091309,2.170679
42,30.000443,75.478275,2.060838
43,30.114515,75.071479,2.055658
44,29.931762,75.503115,2.078988
45,30.196896,75.097679,2.065478
46,29.718479,74.35434,2.110638
47,29.903202,75.658437,2.048287
48,30.189435,75.267242,2.300221
49,29.81796,74.545952,2.057548
50,30.097804,74.811336,2.078858
51,29.736019,75.780229,2.077368
52,29.659869,75.714107,2.088748
53,29.7625,75.260792,2.105628
54,29.843831,74.298239,2.071348
55,29.850121,74.951528,2.073167
56,30.170455,74.743805,2.083328
57,30.080784,74.965208,2.057768
58,29.949983,75.15611,2.101498
59,29.962663,76.053162,2.065977
60,29.889351,76.184175,2.079948
61,30.025444,76.360126,2.073908
62,29.896701,76.196174,2.335741
63,29.858952,76.148504,2.109088
64,29.729369,75.685577,2.077887
65,29.648008,75.554736,2.106388
66,29.836261,74.920747,2.088128
67,30.47311,74.693204,2.068047
68,30.054165,75.87929,2.079498
69,30.137385,75.276672,2.066948
70,29.827751,75.286022,2.073418
71,29.78548,76.619761,2.23736
72,30.48488,77.278608,2.074157
73,29.955642,74.372439,2.105628
74,29.761299,74.554312,2.075088
75,30.182336,75.000608,2.086329
76,29.991433,74.797315,2.065228
77,29.890442,74.429631,2.083488
78,29.81409,76.860343,2.066257
79,29.839332,75.671957,2.076688
80,29.73689,74.693474,2.064468
81,30.224366,75.458405,2.061498
82,29.913411,75.398444,2.065538
83,29.919483,76.405407,2.089068
84,29.807041,75.448915,2.086098
85,29.7304,75.842749,2.22829
86,30.395848,76.398187,2.064248
87,29.986833,75.913761,2.075568
88,29.907362,76.468539,2.080227
89,29.892712,74.192647,2.078378
90,29.811722,75.235061,2.083518
91,30.038113,76.869273,2.093868
92,29.900711,75.064489,2.089498
93,29.945283,75.535675,2.109088
94,29.79314,76.033472,2.18945
95,30.325979,75.311652,2.133619
96,29.990852,74.485001,2.168949
97,29.837691,76.160794,2.303761
98,29.908132,74.35571,2.27265
99,30.129685,75.442653,2.115578
100,29.843071,74.36636,2.180039
101,30.014903,75.18256,2.200579
102,29.972113,75.299352,2.110979
103,29.877112,74.483291,2.110889
104,30.202346,76.116233,2.056018
105,29.939242,77.124187,2.26
106,30.182656,75.523776,2.26609
107,30.227397,75.89303,2.22983
108,30.085494,75.1799,2.155049
109,29.832322,74.929417,2.052068
110,29.861061,74.779405,2.071057
111,30.49214,74.823356,2.226519
112,30.150376,76.353686,2.21903
113,30.258217,75.702657,2.174159
114,29.822861,76.644801,2.066347
115,30.161106,75.382743,2.049718
116,30.084154,76.017402,2.083428
117,29.881393,75.806028,2.121338
118,30.197275,75.772129,2.136929
119,30.035984,75.174201,2.128908
120,30.275037,75.450714,2.064278
121,30.540191,75.610936,1.979137
122,30.145955,75.83742,2.013217
123,29.803101,76.440857,2.073738
124,30.399918,75.565406,2.037617
125,29.870301,75.776879,2.021317
126,30.381818,76.465209,2.053927
127,29.79056,74.959248,2.031718
128,30.141365,76.221705,1.996417
129,30.56631,75.733869,2.006537
130,29.900012,75.976811,2.013467
131,30.125945,76.718612,2.007007
132,29.954483,76.539478,1.998147
133,30.109225,76.050232,1.999087
134,30.47312,75.816439,2.095858
135,30.50089,76.506059,2.010557
136,29.966123,76.894673,2.056068
137,30.052594,76.750351,2.045317
138,30.276408,75.970631,2.093448
139,32.603398,76.321217,2.088248
140,30.237616,76.714151,2.064298
141,30.164335,76.59561,2.089758
142,30.41513,76.362536,2.118709
143,30.360028,76.016992,2.072388
144,30.209246,76.833713,2.089268
145,30.218026,76.67884,2.040728
146,30.239556,75.903851,2.132689
147,30.253667,76.164973,2.136538
148,30.208366,75.282322,2.197799
149,30.284328,75.719658,2.21899
150,29.984222,76.62461,2.123738
151,30.48278,76.849633,2.089518
152,30.070014,76.751082,2.20678
153,30.052854,76.133153,2.078038
154,30.492231,76.494628,2.172269
155,29.931212,75.757568,2.104318
156,30.002533,75.724968,2.087768
157,30.033614,76.366836,2.104428
158,30.154165,76.809093,2.093628
159,30.050323,76.589769,2.047237
160,29.988233,77.109956,2.137548
161,30.446109,76.039592,2.036168
162,30.501551,77.035575,2.132489
163,30.396668,77.768785,2.403002
164,30.343688,76.429597,2.123949
165,30.407219,76.028382,2.195359
166,30.372949,75.992041,2.122509
