timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-02T00:26:03,energy-efficiency,03452ad4-3d00-4964-892e-060f0d856250,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.05594170093536377,0.00012578182651361693,0.00224844479896934,360.0,0.0,10.0,0.0206427472539246,0.010729655528237458,0.0005733642781981158,0.03194576706036018,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
