step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,83,105.3,23.9419392,1.609334784,22.787407872,0.0,0.0
2,100,107.0,23.9419392,1.6101376,22.788325376,0.0,0.0
3,100,105.7,23.9419392,1.609732096,22.788214784,0.0,0.0
4,100,105.9,23.9419392,1.610006528,22.78836224,0.0,0.0
5,100,107.5,23.9419392,1.610047488,22.788509696,0.0,0.0
6,100,106.2,23.9419392,1.610080256,22.788399104,0.0,0.0
7,100,105.5,23.9419392,1.609764864,22.78854656,0.0,0.0
8,100,106.1,23.9419392,1.609760768,22.788435968,0.0,0.0
9,100,107.3,23.9419392,1.609867264,22.788067328,0.0,0.0
10,100,107.1,23.9419392,1.610080256,22.788472832,0.0,0.0
11,100,105.8,23.9419392,1.609814016,22.788358144,0.0,0.0
12,100,105.6,23.9419392,1.609818112,22.7885056,0.0,0.0
13,100,106.0,23.9419392,1.610043392,22.788653056,0.0,0.0
14,100,106.2,23.9419392,1.609764864,22.788542464,0.0,0.0
15,100,107.3,23.9419392,1.609859072,22.787915776,0.0,0.0
16,100,105.5,23.9419392,1.609854976,22.788063232,0.0,0.0
17,100,107.1,23.9419392,1.610215424,22.787682304,0.0,0.0
18,100,105.5,23.9419392,1.609801728,22.78782976,0.0,0.0
19,100,105.7,23.9419392,1.609797632,22.788235264,0.0,0.0
20,100,106.4,23.9419392,1.610022912,22.788124672,0.0,0.0
21,100,106.1,23.9419392,1.609744384,22.788272128,0.0,0.0
22,100,107.4,23.9419392,1.610006528,22.787903488,0.0,0.0
23,100,109.8,23.9419392,1.610100736,22.788050944,0.0,0.0
24,100,105.4,23.9419392,1.609822208,22.787682304,0.0,0.0
25,100,107.0,23.9419392,1.610067968,22.788804608,0.0,0.0
26,100,105.4,23.9419392,1.60976896,22.788435968,0.0,0.0
27,100,106.6,23.9419392,1.610031104,22.788325376,0.0,0.0
28,100,105.9,23.9419392,1.609715712,22.788456448,0.0,0.0
29,100,105.8,23.9419392,1.609981952,22.788345856,0.0,0.0
30,100,105.9,23.9419392,1.60997376,22.787977216,0.0,0.0
31,100,107.7,23.9419392,1.609965568,22.788640768,0.0,0.0
32,100,107.6,23.9419392,1.609957376,22.788530176,0.0,0.0
33,100,110.1,23.9419392,1.609781248,22.788419584,0.0,0.0
34,100,105.8,23.9419392,1.610043392,22.788308992,0.0,0.0
35,100,105.9,23.9419392,1.610043392,22.7881984,0.0,0.0
36,100,106.6,23.9419392,1.609990144,22.788087808,0.0,0.0
37,100,105.8,23.9419392,1.609981952,22.788235264,0.0,0.0
38,100,105.7,23.9419392,1.60997376,22.78838272,0.0,0.0
39,100,107.9,23.9419392,1.609969664,22.788530176,0.0,0.0
40,100,107.3,23.9419392,1.610194944,22.788677632,0.0,0.0
41,100,108.3,23.9419392,1.609916416,22.788050944,0.0,0.0
42,100,107.9,23.9419392,1.609916416,22.7881984,0.0,0.0
43,100,108.0,23.9419392,1.609908224,22.788345856,0.0,0.0
44,100,108.0,23.9419392,1.609900032,22.788493312,0.0,0.0
45,100,108.0,23.9419392,1.60989184,22.788124672,0.0,0.0
46,100,109.2,23.9419392,1.609986048,22.789042176,0.0,0.0
47,100,106.1,23.9419392,1.609977856,22.788673536,0.0,0.0
48,100,107.8,23.9419392,1.609703424,22.788562944,0.0,0.0
49,100,109.2,23.9419392,1.610289152,22.788452352,0.0,0.0
50,100,107.4,23.9419392,1.609920512,22.788599808,0.0,0.0
51,100,107.9,23.9419392,1.60991232,22.788489216,0.0,0.0
52,100,108.0,23.9419392,1.610174464,22.788378624,0.0,0.0
53,100,108.0,23.9419392,1.609900032,22.788784128,0.0,0.0
54,100,107.9,23.9419392,1.60989184,22.788673536,0.0,0.0
55,100,107.8,23.9419392,1.61011712,22.788820992,0.0,0.0
56,100,108.0,23.9419392,1.609838592,22.788452352,0.0,0.0
57,100,108.2,23.9419392,1.609834496,22.789332992,0.0,0.0
58,100,107.9,23.9419392,1.61009664,22.788964352,0.0,0.0
59,100,107.8,23.9419392,1.610088448,22.789111808,0.0,0.0
60,100,107.8,23.9419392,1.610080256,22.789001216,0.0,0.0
61,100,107.9,23.9419392,1.609801728,22.788890624,0.0,0.0
62,100,109.7,23.9419392,1.610166272,22.78903808,0.0,0.0
63,100,105.6,23.9419392,1.61015808,22.788927488,0.0,0.0
64,100,106.1,23.9419392,1.609879552,22.7893248,0.0,0.0
65,100,107.9,23.9419392,1.60987136,22.78889472,0.0,0.0
66,100,108.7,23.9419392,1.61026048,22.789042176,0.0,0.0
67,100,108.3,23.9419392,1.610113024,22.788800512,0.0,0.0
68,100,108.0,23.9419392,1.609838592,22.788947968,0.0,0.0
69,100,107.8,23.9419392,1.609834496,22.788579328,0.0,0.0
70,100,107.8,23.9419392,1.61009664,22.788984832,0.0,0.0
71,100,107.9,23.9419392,1.610088448,22.78887424,0.0,0.0
72,100,107.8,23.9419392,1.610080256,22.789021696,0.0,0.0
73,100,107.8,23.9419392,1.610072064,22.788911104,0.0,0.0
74,100,108.2,23.9419392,1.610063872,22.789316608,0.0,0.0
75,100,107.6,23.9419392,1.610018816,22.788947968,0.0,0.0
76,100,108.4,23.9419392,1.610010624,22.788579328,0.0,0.0
77,100,107.4,23.9419392,1.610002432,22.788984832,0.0,0.0
78,100,108.2,23.9419392,1.60999424,22.788616192,0.0,0.0
79,100,107.1,23.9419392,1.609719808,22.788763648,0.0,0.0
80,100,107.8,23.9419392,1.609981952,22.788653056,0.0,0.0
81,100,108.2,23.9419392,1.610244096,22.78905856,0.0,0.0
82,100,108.4,23.9419392,1.609965568,22.78868992,0.0,0.0
83,100,107.7,23.9419392,1.609961472,22.788837376,0.0,0.0
84,100,109.5,23.9419392,1.61005568,22.788726784,0.0,0.0
85,100,105.3,23.9419392,1.610317824,22.78887424,0.0,0.0
86,100,106.0,23.9419392,1.60976896,22.7885056,0.0,0.0
87,100,105.9,23.9419392,1.610031104,22.788395008,0.0,0.0
88,100,106.0,23.9419392,1.610293248,22.788542464,0.0,0.0
89,100,109.1,23.9419392,1.61019904,22.78868992,0.0,0.0
90,100,107.8,23.9419392,1.61024,22.788579328,0.0,0.0
91,100,107.9,23.9419392,1.609961472,22.788984832,0.0,0.0
92,100,108.3,23.9419392,1.60995328,22.78887424,0.0,0.0
93,100,107.1,23.9419392,1.61021952,22.7885056,0.0,0.0
94,100,108.4,23.9419392,1.609670656,22.788395008,0.0,0.0
95,100,107.8,23.9419392,1.6099328,22.788026368,0.0,0.0
96,100,107.9,23.9419392,1.610194944,22.78868992,0.0,0.0
97,100,107.7,23.9419392,1.609916416,22.78832128,0.0,0.0
98,100,108.8,23.9419392,1.609916416,22.788210688,0.0,0.0
99,100,108.8,23.9419392,1.61017856,22.788100096,0.0,0.0
100,100,108.2,23.9419392,1.610133504,22.788247552,0.0,0.0
101,100,108.4,23.9419392,1.609854976,22.78813696,0.0,0.0
102,100,108.7,23.9419392,1.61011712,22.788284416,0.0,0.0
103,100,108.2,23.9419392,1.610113024,22.78868992,0.0,0.0
104,100,108.7,23.9419392,1.610104832,22.788579328,0.0,0.0
105,100,108.8,23.9419392,1.61009664,22.788726784,0.0,0.0
106,100,108.9,23.9419392,1.610088448,22.788616192,0.0,0.0
107,100,108.2,23.9419392,1.610080256,22.7885056,0.0,0.0
108,100,108.3,23.9419392,1.609801728,22.78813696,0.0,0.0
109,100,108.4,23.9419392,1.610063872,22.788542464,0.0,0.0
110,100,109.3,23.9419392,1.61005568,22.78868992,0.0,0.0
111,100,109.7,23.9419392,1.609879552,22.788579328,0.0,0.0
112,100,108.8,23.9419392,1.609875456,22.788468736,0.0,0.0
113,100,108.3,23.9419392,1.610141696,22.788358144,0.0,0.0
114,100,108.2,23.9419392,1.610133504,22.7885056,0.0,0.0
115,100,108.9,23.9419392,1.609854976,22.788395008,0.0,0.0
116,100,108.4,23.9419392,1.610121216,22.788800512,0.0,0.0
117,100,110.4,23.9419392,1.610264576,22.78868992,0.0,0.0
118,100,108.2,23.9419392,1.610067968,22.788837376,0.0,0.0
119,100,108.4,23.9419392,1.610059776,22.788726784,0.0,0.0
120,100,108.9,23.9419392,1.610051584,22.788358144,0.0,0.0
121,100,108.4,23.9419392,1.610047488,22.7885056,0.0,0.0
122,100,108.2,23.9419392,1.610309632,22.78813696,0.0,0.0
123,100,108.8,23.9419392,1.609760768,22.788800512,0.0,0.0
124,100,108.0,23.9419392,1.610022912,22.788431872,0.0,0.0
125,100,108.1,23.9419392,1.610285056,22.78832128,0.0,0.0
