step,forward_ms,backward_ms,optimizer_ms
1,2084.775928,1261.567052,90.041256
2,3.904193,3.480967,1.360998
3,3.974803,3.367266,1.263627
4,3.393095,3.553537,1.040234
5,3.655759,2.865378,1.172266
6,3.833031,3.521667,1.449719
7,4.312918,4.005163,1.512451
8,3.833221,3.74403,1.205866
9,2.924379,2.815578,1.198526
10,4.014374,3.468556,1.317447
11,3.699179,3.377075,0.967293
12,4.778544,3.611018,1.069974
13,2.734156,2.835039,1.165785
14,3.76673,3.109462,1.638582
15,3.085971,4.388179,1.180036
16,3.078181,6.821401,1.148826
17,4.133956,7.050264,1.553291
18,3.621358,2.897069,1.414709
19,3.888311,3.554127,0.930583
20,2.913069,3.049341,1.311187
21,2.853978,2.773337,0.866041
22,4.215657,3.566188,1.468099
23,3.381865,3.563688,1.012363
24,3.694269,3.549738,1.478099
25,3.277515,2.769087,2.037257
26,4.548471,3.642009,1.330107
27,3.618298,3.779581,1.572871
28,3.941203,3.77557,1.055995
29,3.526097,2.733137,1.032634
30,3.100031,6.974674,1.260287
31,4.123356,4.108005,1.754953
32,3.939543,3.439356,1.312058
33,3.249993,2.825398,1.080335
34,3.081812,3.460026,1.119345
35,3.561048,4.174426,1.314747
36,3.915413,3.879772,1.661482
37,2.621055,2.774557,1.386509
38,3.00216,2.825498,0.857351
39,3.008051,2.779207,0.965173
40,3.64342,3.03295,1.340498
41,3.03024,2.99744,1.244847
42,2.914319,3.01072,1.154496
43,31.437021,49.415832,1.517171
