step,gpu_util,cpu_util,gpu_mem_gb,gpu_mem_pct,cpu_mem_gb,io_read_gb,io_write_gb
1.0,67.0,136.89999999999998,0.13666391372680664,32.333333333333336,4.446746826171875,0.12157440185546875,0.0
2.0,100.0,153.13333333333335,0.13605356216430664,37.333333333333336,4.3293711344401045,0.2360382080078125,0.0
3.0,100.0,128.33333333333334,0.13605356216430664,41.0,4.328423817952474,0.3504498799641927,0.0
4.0,100.0,128.20000000000002,0.13605356216430664,39.333333333333336,4.328084309895833,0.4639892578125,0.0
5.0,100.0,132.4333333333333,0.13605356216430664,39.333333333333336,4.327267964680989,0.5780042012532552,0.0
6.0,100.0,131.70000000000002,0.13605356216430664,40.333333333333336,4.326164245605469,0.6921819051106771,0.0
7.0,100.0,128.76666666666668,0.13605356216430664,36.333333333333336,4.324851989746094,0.8065452575683594,0.0
8.0,100.0,129.66666666666666,0.13605356216430664,40.0,4.32318115234375,0.9210052490234375,0.0
9.0,100.0,130.1,0.13605356216430664,40.333333333333336,4.322629292805989,1.0354537963867188,0.0
10.0,100.0,125.59999999999998,0.13605356216430664,37.0,4.321000417073567,1.1498832702636719,0.0
11.0,100.0,126.16666666666667,0.13605356216430664,38.0,4.3198801676432295,1.26434326171875,0.0
12.0,100.0,128.9333333333333,0.13605356216430664,36.333333333333336,4.319634755452474,1.3777834574381511,0.0
13.0,100.0,130.13333333333333,0.13605356216430664,38.666666666666664,4.3197886149088545,1.4911168416341145,0.0
14.0,100.0,129.9,0.13605356216430664,39.333333333333336,4.318665822347005,1.6053148905436199,0.0
15.0,100.0,130.46666666666667,0.13605356216430664,38.0,4.317216237386067,1.7197507222493489,0.0
16.0,100.0,129.33333333333334,0.13605356216430664,39.0,4.31619135538737,1.8334744771321614,0.0
17.0,100.0,145.5,0.13605356216430664,39.333333333333336,4.347524007161458,1.9475606282552083,0.0
18.0,100.0,132.20000000000002,0.13605356216430664,39.0,4.345218658447266,2.0620206197102866,0.0
19.0,100.0,135.93333333333334,0.13605356216430664,38.0,4.344931284586589,2.176471710205078,0.0
20.0,100.0,126.76666666666667,0.13605356216430664,40.666666666666664,4.343088785807292,2.2909088134765625,0.0
21.0,100.0,134.1,0.13605356216430664,35.333333333333336,4.342052459716797,2.4053548177083335,0.0
22.0,100.0,131.1,0.13605356216430664,36.333333333333336,4.340709686279297,2.519805908203125,0.0
23.0,100.0,127.76666666666667,0.13605356216430664,37.666666666666664,4.339300791422526,2.634260813395182,0.0
24.0,100.0,132.29999999999998,0.13605356216430664,39.333333333333336,4.338293711344401,2.748723347981771,0.0
25.0,100.0,128.06666666666666,0.13605356216430664,37.333333333333336,4.337779998779297,2.8632024129231772,0.0
26.0,100.0,131.3,0.13605356216430664,39.333333333333336,4.336793263753255,2.9776598612467446,0.0
27.0,100.0,131.0,0.13605356216430664,39.333333333333336,4.335673014322917,3.0921834309895835,0.0
28.0,100.0,132.36666666666667,0.13605356216430664,36.333333333333336,4.334534962972005,3.206679026285807,0.0
29.0,100.0,131.20000000000002,0.13605356216430664,37.333333333333336,4.33306884765625,3.321147918701172,0.0
30.0,100.0,129.29999999999998,0.13605356216430664,40.666666666666664,4.331624348958333,3.4356613159179688,0.0
31.0,100.0,117.66666666666667,0.13605356216430664,40.333333333333336,4.328931172688802,3.5501619974772134,0.0
32.0,100.0,129.66666666666666,0.13605356216430664,39.333333333333336,4.323008219401042,3.6645965576171875,0.0
33.0,100.0,137.53333333333333,0.13605356216430664,37.666666666666664,4.323524475097656,3.7779261271158853,0.0
34.0,100.0,121.66666666666667,0.13605356216430664,36.666666666666664,4.324755350748698,3.891393025716146,0.0
35.0,100.0,117.10000000000001,0.13605356216430664,38.666666666666664,4.325913747151692,4.004932403564453,0.0
36.0,100.0,121.73333333333333,0.13605356216430664,40.333333333333336,4.327020009358724,4.118460337320964,0.0
37.0,100.0,117.2,0.13605356216430664,37.666666666666664,4.328193664550781,4.2319997151692705,0.0
38.0,100.0,120.13333333333333,0.13605356216430664,39.666666666666664,4.329348246256511,4.345439910888672,0.0
39.0,100.0,115.60000000000001,0.13605356216430664,38.333333333333336,4.330299377441406,4.459245045979817,0.0
40.0,100.0,117.96666666666668,0.13605356216430664,37.0,4.331530253092448,4.572719573974609,0.0
41.0,100.0,121.10000000000001,0.13605356216430664,39.666666666666664,4.33285649617513,4.686102549235026,0.0
42.0,100.0,124.63333333333333,0.13605356216430664,38.0,4.334125518798828,4.799640655517578,0.0
43.0,100.0,112.73333333333333,0.13671445846557617,39.0,4.338809967041016,4.913322448730469,0.0
