task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-04-01T22:25:34,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,2.082474786788225,1.052750601082809e-06,4.934912002499478e-07,360.0,79.3398431083168,10.0,0.000214214314520359,4.721087108805477e-05,5.949890799820423e-06,0.0002673750764082342,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #2,2026-04-01T22:25:34,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.4296417459845543,2.612474303768793e-07,6.077737016507273e-07,360.0,185.59851092912191,10.0,4.299182482063769e-05,2.2165017739439463e-05,1.1941541400220657e-06,6.635099670009926e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #3,2026-04-01T22:25:35,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.4323366731405258,2.5733411350137196e-07,5.956926484618164e-07,360.0,174.0104293807553,10.0,4.3249914422631235e-05,2.0905850050212393e-05,1.2013373792999327e-06,6.535710185214357e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #4,2026-04-01T22:25:35,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.44631483405828476,2.8450229245493106e-07,6.371515936117265e-07,360.0,212.43548216615258,10.0,4.466137290000914e-05,2.6355298871294508e-05,1.2405391058160206e-06,7.225721087711969e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #5,2026-04-01T22:25:36,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.43111751973629,2.521141691734945e-07,5.847664041460992e-07,360.0,163.7846555874076,10.0,4.3184323608875304e-05,1.9647515713927532e-05,1.1995135703020621e-06,6.403135289310486e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #6,2026-04-01T22:25:36,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.4363521672785282,2.7696191135656197e-07,6.345222646613371e-07,360.0,210.87859177755456,10.0,4.359425418078898e-05,2.553696486984336e-05,1.2109038937422966e-06,7.034212294437466e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #7,2026-04-01T22:25:36,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.4339900277554989,2.5279856258821315e-07,5.824939566082242e-07,360.0,162.6681508731411,10.0,4.3392360210418683e-05,1.9607515682196208e-05,1.2052976008918544e-06,6.420517349350679e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #8,2026-04-01T22:25:37,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.4310813955962658,2.7131216917881823e-07,6.295050635434479e-07,360.0,201.330883173144,10.0,4.3418666720390305e-05,2.4282519433427296e-05,1.2060288029412434e-06,6.890721495675888e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #9,2026-04-01T22:25:37,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.42959653958678246,2.5115791928029014e-07,5.843451245684942e-07,360.0,163.53091943234796,10.0,4.3040997534990314e-05,1.9551960093622256e-05,1.1955292067594007e-06,6.378848683537199e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
Step #10,2026-04-01T22:25:38,energy-efficiency-e2e,d96a33cb-fdaa-4bc7-aa23-32e8a6fed2b1,0.43861275911331177,2.666616764713313e-07,6.078987043621198e-07,360.0,186.46997319226637,10.0,4.381407536566259e-05,2.2695018145668655e-05,1.2170004451440458e-06,6.772609395647524e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N
