step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
1,18.0,5.4,1.781334016,3.241783296,25.236881408,5.336707072,0.0
2,20.0,2.8,1.781334016,3.23442688,25.236455424,5.337133056,0.0
3,20.0,12.5,1.781334016,3.2278528,25.237426176,5.337235456,0.0
4,20.0,0.0,1.781334016,3.220566016,25.236103168,5.337309184,0.0
5,20.0,0.0,1.781334016,3.214266368,25.236103168,5.33735424,0.0
6,87.0,0.0,1.781334016,3.212582912,25.2360704,5.337403392,0.0
7,87.0,0.0,1.781334016,3.211194368,25.235554304,5.337485312,0.0
8,87.0,6.3,1.781334016,3.209527296,25.235296256,5.337608192,0.0
9,88.0,0.0,1.781334016,3.20638976,25.236844544,5.337608192,0.0
10,88.0,0.0,1.781334016,3.199340544,25.235554304,5.337649152,0.0
11,88.0,0.0,1.781334016,3.19363072,25.237594112,5.337706496,0.0
12,90.0,0.0,1.781334016,3.185577984,25.23885568,5.337714688,0.0
13,90.0,0.0,1.781334016,3.175010304,25.234055168,5.337751552,0.0
14,90.0,0.0,1.781334016,3.167404032,25.232945152,5.337841664,0.0
15,90.0,0.0,1.781334016,3.162066944,25.258172416,5.3379072,0.0
16,87.0,5.6,1.781334016,3.15424768,25.27830016,5.337944064,0.0
17,87.0,6.7,1.781334016,3.13888768,25.299456,5.337980928,0.0
18,87.0,0.0,1.781334016,3.135614976,25.334099968,5.338013696,0.0
19,87.0,0.0,1.781334016,3.136344064,25.384419328,5.338120192,0.0
20,87.0,0.0,1.781334016,3.129331712,25.395290112,5.33815296,0.0
21,87.0,0.0,1.781334016,3.124207616,25.388355584,5.338177536,0.0
22,87.0,0.0,1.781334016,3.12281088,25.422413824,5.33819392,0.0
23,90.0,0.0,1.781334016,3.121393664,25.42270464,5.338226688,0.0
24,90.0,0.0,1.781334016,3.07959808,25.454088192,5.338238976,0.0
25,64.0,0.0,1.781334016,3.079610368,25.142603776,5.338284032,0.0
26,64.0,10.0,1.781334016,3.083476992,24.179580928,5.3383168,0.0
27,64.0,15.0,1.781334016,3.079135232,23.47046912,5.3383168,0.0
28,88.0,5.9,1.781334016,3.082084352,23.346499584,5.338361856,0.0
29,42.0,0.0,1.781334016,2.963881984,23.42068224,5.338411008,0.0
30,42.0,11.1,1.781334016,2.967752704,23.41636096,5.338451968,0.0
31,26.0,5.3,1.781334016,2.96777728,23.408566272,5.338513408,0.0
32,26.0,5.6,1.781334016,2.967785472,23.440162816,5.338529792,0.0
33,26.0,0.0,1.781334016,2.963992576,23.413542912,5.338624,0.0
34,86.0,0.0,1.781334016,2.967867392,23.43428096,5.338656768,0.0
35,86.0,0.0,1.781334016,2.967887872,23.42623232,5.338693632,0.0
36,86.0,0.0,1.781334016,2.964054016,23.425880064,5.338714112,0.0
37,90.0,0.0,1.781334016,2.967916544,23.45969664,5.338791936,0.0
38,90.0,0.0,1.781334016,2.967928832,23.448621056,5.3389312,0.0
39,90.0,6.3,1.781334016,2.967969792,23.46022912,5.338976256,0.0
40,90.0,0.0,1.781334016,2.967998464,23.45435136,5.33905408,0.0
41,87.0,0.0,1.781334016,2.9641728,23.459393536,5.33905408,0.0
42,87.0,0.0,1.781334016,2.9641728,23.490072576,5.33905408,0.0
43,87.0,0.0,1.781334016,2.964180992,23.489159168,5.339066368,0.0
44,87.0,0.0,1.781334016,2.968154112,23.483346944,5.339267072,0.0
45,87.0,0.0,1.781334016,2.964312064,23.499042816,5.339275264,0.0
46,87.0,6.3,1.781334016,2.968182784,23.517986816,5.33929984,0.0
47,90.0,6.2,1.781334016,2.968199168,23.5174912,5.339348992,0.0
48,90.0,0.0,1.781334016,2.964373504,23.510454272,5.339373568,0.0
