step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,91.0,35.0,108.936,138.63134765625,5692.0,17.7,1356.05078125,0.0,0.0
2,100.0,37.0,176.87,138.63134765625,5692.0,100.3,1356.171875,0.0,0.0
3,100.0,37.0,211.438,138.63134765625,5692.0,101.1,1355.79296875,0.0,0.0
4,94.0,37.0,219.653,138.63134765625,5692.0,101.0,1355.8203125,0.0,0.0
5,94.0,38.0,219.69,138.63134765625,5692.0,98.7,1355.79296875,0.0,0.0
6,94.0,37.0,216.967,138.63134765625,5692.0,100.9,1355.84375,0.0,0.0
7,100.0,37.0,218.302,138.63134765625,5692.0,98.6,1355.875,0.0,0.0
8,100.0,37.0,219.023,138.63134765625,5692.0,101.0,1355.93359375,0.0,0.0
9,100.0,36.0,219.254,138.63134765625,5692.0,98.5,1356.49609375,0.0,0.0
10,100.0,37.0,216.395,138.63134765625,5692.0,100.5,1356.625,0.0,0.0
11,97.0,36.0,217.892,138.63134765625,5692.0,100.9,1355.96875,0.0,0.0
12,94.0,38.0,218.899,138.63134765625,5692.0,100.6,1356.15234375,0.0,0.0
13,94.0,37.0,218.743,138.63134765625,5692.0,100.5,1356.25390625,0.0,0.0
14,100.0,37.0,217.027,138.63134765625,5692.0,98.1,1356.30078125,0.0,0.0
15,100.0,37.0,218.281,138.63134765625,5692.0,103.0,1356.27734375,0.0,0.0
16,100.0,36.0,219.79,138.63134765625,5692.0,97.8,1356.3828125,0.0,0.0
17,100.0,38.0,217.666,138.63134765625,5692.0,100.8,1356.36328125,0.0,0.0
18,100.0,38.0,219.16,138.63134765625,5692.0,98.3,1356.46484375,0.0,0.0
19,94.0,38.0,220.671,138.63134765625,5692.0,100.9,1357.03125,0.0,0.0
20,94.0,38.0,221.872,138.63134765625,5692.0,100.7,1357.06640625,0.0,0.0
21,94.0,38.0,218.95,138.63134765625,5692.0,98.0,1357.1328125,0.0,0.0
22,100.0,38.0,219.285,138.63134765625,5692.0,102.6,1357.140625,0.0,0.0
23,100.0,36.0,218.173,138.63134765625,5692.0,100.0,1357.19140625,0.0,0.0
24,100.0,37.0,217.943,138.63134765625,5692.0,97.9,1357.23046875,0.0,0.0
25,100.0,37.0,216.795,138.63134765625,5692.0,102.7,1357.30078125,0.0,0.0
26,100.0,38.0,218.493,138.63134765625,5692.0,98.2,1357.3046875,0.0,0.0
27,100.0,37.0,220.132,138.63134765625,5692.0,100.5,1356.7890625,0.0,0.0
28,100.0,37.0,219.693,138.63134765625,5692.0,100.3,1357.40625,0.0,0.0
29,100.0,38.0,219.676,138.63134765625,5692.0,100.5,1357.43359375,0.0,0.0
30,100.0,36.0,220.401,138.63134765625,5692.0,100.4,1357.4921875,0.0,0.0
31,100.0,37.0,220.739,138.63134765625,5692.0,98.0,1357.5390625,0.0,0.0
32,100.0,37.0,218.245,138.63134765625,5692.0,99.9,1356.9296875,0.0,0.0
33,100.0,37.0,218.222,138.63134765625,5692.0,100.5,1357.62890625,0.0,0.0
34,100.0,37.0,217.037,138.63134765625,5692.0,100.4,1357.6640625,0.0,0.0
35,100.0,37.0,218.274,138.63134765625,5692.0,98.6,1357.7109375,0.0,0.0
36,100.0,38.0,218.867,138.63134765625,5692.0,100.4,1357.75,0.0,0.0
37,100.0,36.0,218.99,138.63134765625,5692.0,100.5,1357.2734375,0.0,0.0
38,100.0,37.0,218.651,138.63134765625,5692.0,100.7,1357.30859375,0.0,0.0
39,100.0,37.0,218.299,138.63134765625,5692.0,100.6,1357.89453125,0.0,0.0
40,100.0,37.0,216.464,138.63134765625,5692.0,100.1,1357.91015625,0.0,0.0
41,100.0,36.0,217.1,138.63134765625,5692.0,100.3,1357.25,0.0,0.0
42,100.0,36.0,215.857,138.63134765625,5692.0,97.5,1358.0,0.0,0.0
43,100.0,38.0,216.072,138.63134765625,5692.0,102.8,1358.0546875,0.0,0.0
44,100.0,36.0,217.834,138.63134765625,5692.0,98.3,1357.37890625,0.0,0.0
45,100.0,37.0,218.903,138.63134765625,5692.0,100.5,1357.609375,0.0,0.0
46,100.0,37.0,218.877,138.63134765625,5692.0,100.3,1358.1953125,0.0,0.0
