step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,43.0,19.0,166.026,140.25634765625,11112.0,101.6,2081.3359375,5067.5390625,0.0
2,100.0,35.0,186.623,140.35009765625,11112.0,99.4,2074.47265625,5067.73046875,0.0
3,100.0,37.0,217.047,140.35009765625,11112.0,99.6,2055.05859375,5067.74609375,0.0
4,100.0,40.0,217.979,140.35009765625,11112.0,100.5,2004.3984375,5067.8125,0.0
5,100.0,38.0,217.985,140.35009765625,11112.0,99.6,1937.12109375,5067.92578125,0.0
6,100.0,39.0,217.645,140.35009765625,11112.0,100.5,1864.6328125,5067.97265625,0.0
7,100.0,36.0,216.901,140.35009765625,11112.0,99.4,1825.1484375,5067.98828125,0.0
8,100.0,37.0,218.025,140.35009765625,11112.0,100.4,1760.3671875,5068.00390625,0.0
9,100.0,39.0,217.884,140.35009765625,11112.0,100.0,1690.71484375,5068.05078125,0.0
10,100.0,38.0,217.291,140.35009765625,11112.0,98.9,1643.09765625,5068.1015625,0.0
11,100.0,40.0,218.437,140.35009765625,11112.0,100.3,1591.22265625,5068.1015625,0.0
12,100.0,37.0,217.118,140.35009765625,11112.0,98.8,1525.6796875,5068.1484375,0.0
13,100.0,36.0,217.087,140.35009765625,11112.0,100.9,1469.578125,5068.1953125,0.0
14,100.0,40.0,218.273,140.35009765625,11112.0,98.9,1393.3828125,5068.203125,0.0
15,100.0,38.0,219.167,140.35009765625,11112.0,100.0,1369.28125,5068.25,0.0
16,100.0,39.0,218.578,140.35009765625,11112.0,99.7,1275.18359375,5068.265625,0.0
17,100.0,36.0,218.313,140.35009765625,11112.0,100.9,1240.30078125,5068.28125,0.0
18,100.0,37.0,217.211,140.35009765625,11112.0,99.7,1155.578125,5068.3046875,0.0
19,100.0,40.0,217.768,140.35009765625,11112.0,99.3,1103.97265625,5068.3125,0.0
20,100.0,37.0,218.897,140.35009765625,11112.0,100.8,1062.74609375,5068.3125,0.0
21,100.0,39.0,217.254,140.35009765625,11112.0,99.1,1026.109375,5068.3125,0.0
22,100.0,36.0,217.897,140.35009765625,11112.0,100.5,1024.859375,5068.3203125,0.0
23,100.0,37.0,219.346,140.35009765625,11112.0,99.1,1026.1328125,5068.3515625,0.0
24,100.0,39.0,218.554,140.35009765625,11112.0,100.4,1026.1484375,5068.375,0.0
25,100.0,37.0,218.401,140.35009765625,11112.0,99.2,1025.21484375,5068.375,0.0
26,100.0,40.0,218.341,140.35009765625,11112.0,100.1,1026.16015625,5068.3984375,0.0
27,100.0,37.0,217.508,140.35009765625,11112.0,100.6,1025.8359375,5068.41015625,0.0
28,100.0,35.0,220.003,140.35009765625,11112.0,99.4,1024.8359375,5068.41015625,0.0
29,100.0,39.0,219.728,140.35009765625,11112.0,100.5,1024.84375,5068.41015625,0.0
30,100.0,35.0,218.416,140.35009765625,11112.0,100.0,1025.8515625,5068.41796875,0.0
31,100.0,39.0,217.596,140.35009765625,11112.0,100.2,1025.8515625,5068.41796875,0.0
32,100.0,38.0,217.049,140.35009765625,11112.0,100.2,1023.91015625,5068.41796875,0.0
33,100.0,35.0,218.598,140.35009765625,11112.0,99.2,1025.734375,5068.44140625,0.0
34,100.0,37.0,219.412,140.35009765625,11112.0,100.0,1025.74609375,5068.48046875,0.0
35,100.0,35.0,217.556,140.35009765625,11112.0,100.2,1024.82421875,5068.53515625,0.0
36,100.0,38.0,219.072,140.35009765625,11112.0,100.0,1024.8359375,5068.55078125,0.0
37,100.0,38.0,217.798,140.35009765625,11112.0,99.8,1025.79296875,5068.5546875,0.0
38,100.0,35.0,218.399,140.35009765625,11112.0,99.5,1025.7890625,5068.6015625,0.0
39,100.0,38.0,220.35,140.35009765625,11112.0,100.0,1024.84375,5068.640625,0.0
40,100.0,36.0,218.551,140.35009765625,11112.0,99.6,1024.87109375,5068.69140625,0.0
41,100.0,39.0,219.099,140.35009765625,11112.0,99.7,1025.8203125,5068.70703125,0.0
42,100.0,37.0,218.213,140.35009765625,11112.0,100.6,1025.8359375,5068.7578125,0.0
43,100.0,35.0,218.653,140.35009765625,11112.0,99.9,1024.90625,5068.765625,0.0
44,100.0,35.0,219.113,140.35009765625,11112.0,99.6,1024.49609375,5068.78515625,0.0
45,100.0,36.0,219.925,140.35009765625,11112.0,100.6,1024.50390625,5068.78515625,0.0
46,100.0,39.0,218.9,140.35009765625,11112.0,99.5,1025.44140625,5068.78515625,0.0
47,100.0,35.0,220.589,140.35009765625,11112.0,99.8,1025.45703125,5068.81640625,0.0
48,100.0,37.0,220.35,140.35009765625,11112.0,100.7,1024.3359375,5068.83203125,0.0
49,100.0,35.0,220.359,140.35009765625,11112.0,99.5,1022.23828125,5068.875,0.0
50,100.0,39.0,220.502,140.35009765625,11112.0,100.3,1010.59375,5068.875,0.0
51,100.0,37.0,218.562,140.35009765625,11112.0,99.6,999.18359375,5068.875,0.0
52,100.0,35.0,219.276,140.35009765625,11112.0,100.6,993.59375,5068.8984375,0.0
53,100.0,35.0,217.05,140.35009765625,11112.0,99.0,919.8125,5068.953125,0.0
54,100.0,38.0,218.086,140.35009765625,11112.0,99.8,875.26953125,5068.98828125,0.0
55,100.0,38.0,217.238,140.35009765625,11112.0,100.3,848.953125,5069.01171875,0.0
56,100.0,34.0,218.497,140.35009765625,11112.0,100.4,795.07421875,5069.03125,0.0
57,100.0,38.0,219.534,140.35009765625,11112.0,99.4,752.76953125,5069.046875,0.0
58,100.0,36.0,220.387,140.35009765625,11112.0,100.3,724.140625,5069.0625,0.0
59,100.0,39.0,218.859,140.35009765625,11112.0,100.4,724.15625,5069.0859375,0.0
60,100.0,35.0,219.942,140.35009765625,11112.0,99.2,725.09375,5069.13671875,0.0
61,100.0,37.0,217.949,140.35009765625,11112.0,100.0,725.0859375,5069.15234375,0.0
62,100.0,37.0,219.398,140.35009765625,11112.0,99.3,724.14453125,5069.21484375,0.0
63,100.0,40.0,220.243,140.35009765625,11112.0,100.6,724.15625,5069.21484375,0.0
64,100.0,36.0,217.799,140.35009765625,11112.0,100.5,724.140625,5069.21484375,0.0
65,100.0,37.0,219.072,140.35009765625,11112.0,100.1,724.12109375,5069.21484375,0.0
66,100.0,35.0,218.741,140.35009765625,11112.0,100.1,724.1171875,5069.21875,0.0
67,100.0,40.0,220.518,140.35009765625,11112.0,99.4,725.0625,5069.21875,0.0
