step,forward_ms,backward_ms,optimizer_ms
1,235.696468,113.009801,38.886842
2,29.585851,77.484292,1.814214
3,30.995209,76.798513,1.789493
4,31.006199,76.095264,1.807613
5,30.662255,77.113796,1.795634
6,30.980228,76.082174,1.793443
7,30.782936,76.966125,1.806784
8,30.809807,77.017706,1.795583
9,31.04141,75.758549,1.811764
10,30.784957,76.776172,1.805984
11,30.913858,76.273406,1.795364
12,30.838077,78.185141,1.792734
13,31.08836,77.129397,1.805803
14,31.209411,75.871991,1.813314
15,30.729925,77.497183,1.847964
16,31.1443,76.715182,1.796603
17,30.998129,77.448852,1.794654
18,30.963028,77.075387,1.798744
19,31.068869,76.186185,1.792944
20,30.779736,77.176958,1.799093
21,31.056389,76.690822,1.784244
22,31.08353,77.376731,1.802253
23,30.976868,77.232289,1.790704
24,31.195691,76.116014,1.779764
25,30.832847,77.130257,1.793164
26,31.06155,76.657571,1.790744
27,31.082829,77.33008,1.802114
28,30.964628,77.415331,1.793504
29,31.283122,76.075433,1.954766
30,30.977218,77.435312,1.817784
31,31.1001,77.657355,1.809643
32,31.279623,76.290876,1.796213
33,30.825597,77.449191,1.795394
34,31.076131,76.662671,1.786793
35,31.04039,77.4115,1.796304
36,30.972239,76.996865,1.790914
37,31.206402,76.188354,1.794573
38,30.814596,77.590933,1.798053
39,31.095851,76.64932,1.801593
40,31.187011,77.498331,1.792934
41,31.05656,77.411281,1.804454
42,31.1099,76.177694,1.964546
43,30.918938,77.586043,1.782944
44,31.08102,77.297749,1.812184
45,31.222772,76.413767,1.802583
46,30.831236,77.517582,1.788053
47,31.11019,76.674691,1.799224
48,31.045779,77.404491,1.784574
49,30.989829,77.055726,1.792284
50,31.09003,76.465928,1.794414
51,30.795456,77.780215,1.786853
52,31.132751,76.423648,1.789193
53,31.154541,77.299379,1.788553
54,31.05695,76.829663,1.794794
55,31.014838,76.59982,1.784184
56,30.947398,77.531993,1.822594
57,31.09119,77.091727,1.790834
58,31.254772,76.404938,1.795224
59,30.871557,77.472262,1.804874
60,31.240972,76.468629,1.952746
61,30.995819,78.05578,1.788933
62,31.181681,77.538343,1.807454
63,31.157571,76.112064,1.808964
64,30.817056,77.696734,1.816324
65,31.10706,77.677505,1.791984
66,31.288852,76.800643,1.816864
67,31.022588,77.818476,1.790754
68,31.138461,76.859213,1.784994
69,31.161101,77.215778,1.803233
70,31.012909,77.300949,1.802704
71,31.148481,76.621041,1.805873
72,30.977308,77.470981,1.802834
73,31.001429,77.056566,1.786693
74,31.403894,76.411598,1.802084
75,30.966749,77.498061,1.826264
76,31.166612,76.663621,1.797173
77,31.05181,77.764666,1.858694
78,31.126501,77.740775,1.815804
79,31.367084,76.348476,1.795093
80,30.866887,77.396501,1.794754
81,31.10863,76.649201,1.787733
82,31.156751,77.35122,1.804214
83,31.038509,77.097287,1.815374
84,31.212502,76.742662,1.802984
85,31.10072,77.708215,1.793244
86,31.11883,77.200478,1.793763
87,31.349724,76.977195,1.804624
88,31.014289,77.792266,1.804504
89,31.356804,76.704071,1.825174
90,31.246422,77.840916,1.823224
91,31.05367,77.796026,1.818584
92,31.09875,77.229129,1.802483
93,31.358263,78.060529,1.782244
94,31.196591,78.06419,1.800604
95,31.337874,76.708431,1.790374
96,31.05144,77.666784,1.803404
97,31.129441,77.120667,1.786604
98,31.509235,77.31068,1.790384
99,31.161101,78.046659,1.795984
100,31.367853,76.726662,1.787674
101,31.12439,77.693215,1.788324
102,31.224201,76.982116,1.790023
103,31.477195,77.798776,1.795664
104,31.219302,77.436541,1.807684
105,31.270153,76.703821,1.807564
106,31.177451,77.926168,1.816954
107,31.328503,76.924224,1.806344
108,31.313883,78.029649,1.803744
109,31.313283,77.434541,1.801764
110,31.251603,77.154757,1.798493
111,31.05603,77.727845,1.786614
112,31.200172,77.253869,1.788913
113,31.476935,78.186322,1.857494
114,31.252423,77.453061,1.817314
115,31.239143,76.681091,1.794624
116,31.019779,75.382144,1.795394
