step,gpu_util_pct,gpu_mem_util_pct,gpu_power_w,gpu_mem_alloc_mb,gpu_mem_reserved_mb,cpu_util_pct,cpu_mem_mb,disk_read_mb,disk_write_mb
1,82.0,38.0,201.878,139.94384765625,22032.0,144.1,4554.86328125,124.55078125,0.0
2,100.0,41.0,214.726,139.31884765625,22032.0,158.7,4435.60546875,241.74609375,0.0
3,100.0,41.0,214.882,139.31884765625,22032.0,135.5,4434.39453125,358.91796875,0.0
4,100.0,41.0,216.764,139.31884765625,22032.0,133.1,4433.2734375,475.81640625,0.0
5,100.0,37.0,216.205,139.31884765625,22032.0,141.0,4432.0625,592.81640625,0.0
6,100.0,39.0,215.623,139.31884765625,22032.0,140.8,4430.421875,709.890625,0.0
7,100.0,36.0,214.89,139.31884765625,22032.0,135.1,4429.56640625,826.96875,0.0
8,100.0,38.0,215.332,139.31884765625,22032.0,139.0,4428.19921875,944.19140625,0.0
9,100.0,42.0,218.649,139.31884765625,22032.0,137.2,4426.98046875,1061.38671875,0.0
10,100.0,35.0,215.516,139.31884765625,22032.0,129.7,4425.546875,1178.54296875,0.0
11,100.0,39.0,216.47,139.31884765625,22032.0,134.0,4424.6328125,1295.74609375,0.0
12,100.0,37.0,217.217,139.31884765625,22032.0,130.2,4424.65234375,1411.6171875,0.0
13,100.0,37.0,218.677,139.31884765625,22032.0,143.3,4424.4453125,1527.76953125,0.0
14,100.0,40.0,216.526,139.31884765625,22032.0,142.8,4423.203125,1644.625,0.0
15,100.0,40.0,217.836,139.31884765625,22032.0,134.1,4421.82421875,1761.828125,0.0
16,100.0,40.0,216.52,139.31884765625,22032.0,140.7,4420.5703125,1878.28515625,0.0
17,100.0,37.0,217.549,139.31884765625,22032.0,146.2,4451.703125,1995.4140625,0.0
18,100.0,40.0,216.518,139.31884765625,22032.0,135.4,4449.78515625,2112.609375,0.0
19,100.0,40.0,218.443,139.31884765625,22032.0,149.9,4449.15234375,2229.796875,0.0
20,100.0,41.0,218.583,139.31884765625,22032.0,128.5,4447.609375,2347.00390625,0.0
21,100.0,36.0,216.262,139.31884765625,22032.0,134.3,4446.33203125,2464.17578125,0.0
22,100.0,40.0,216.703,139.31884765625,22032.0,136.0,4445.0625,2581.36328125,0.0
23,100.0,38.0,217.361,139.31884765625,22032.0,133.6,4443.71484375,2698.58984375,0.0
24,100.0,41.0,217.319,139.31884765625,22032.0,147.4,4442.70703125,2815.79296875,0.0
25,100.0,37.0,217.999,139.31884765625,22032.0,133.9,4441.8359375,2933.0078125,0.0
26,100.0,38.0,218.66,139.31884765625,22032.0,133.8,4440.71484375,3050.25390625,0.0
27,100.0,40.0,217.24,139.31884765625,22032.0,131.2,4439.73046875,3167.53125,0.0
28,100.0,38.0,218.152,139.31884765625,22032.0,139.6,4438.1875,3284.78125,0.0
29,100.0,40.0,217.914,139.31884765625,22032.0,139.6,4437.11328125,3401.984375,0.0
30,100.0,41.0,219.17,139.31884765625,22032.0,136.8,4435.69140625,3519.22265625,0.0
31,100.0,41.0,218.15,139.31884765625,22032.0,123.4,4432.953125,3636.47265625,0.0
32,100.0,39.0,218.365,139.31884765625,22032.0,130.1,4426.26171875,3753.7578125,0.0
33,100.0,37.0,217.052,139.31884765625,22032.0,147.1,4427.2109375,3869.59765625,0.0
34,100.0,35.0,216.649,139.31884765625,22032.0,130.7,4428.7734375,3985.76171875,0.0
35,100.0,37.0,217.915,139.31884765625,22032.0,123.0,4429.890625,4101.875,0.0
36,100.0,41.0,218.671,139.31884765625,22032.0,128.1,4430.9375,4218.51953125,0.0
37,100.0,40.0,216.069,139.31884765625,22032.0,126.5,4431.734375,4335.015625,0.0
38,100.0,40.0,215.849,139.31884765625,22032.0,128.8,4433.41796875,4451.0078125,0.0
39,100.0,37.0,218.301,139.31884765625,22032.0,125.4,4434.3125,4567.3125,0.0
40,100.0,37.0,217.009,139.31884765625,22032.0,126.7,4435.75390625,4683.34765625,0.0
41,100.0,38.0,216.297,139.31884765625,22032.0,131.3,4437.0390625,4799.59765625,0.0
42,100.0,35.0,218.054,139.31884765625,22032.0,138.8,4438.359375,4915.859375,0.0
43,100.0,40.0,216.433,139.99560546875,22032.0,118.0,4442.68359375,5032.5390625,0.0
