step,forward_ms,backward_ms,optimizer_ms
1,217.684934,86.070986,37.716859
2,15.760128,38.020012,1.753573
3,16.290286,39.164847,1.715653
4,16.492487,39.627474,1.717922
5,16.562429,39.459181,1.721963
6,16.529738,39.408791,1.729933
7,16.542619,39.40671,1.742653
8,16.900954,39.551222,1.729303
9,16.535848,39.149226,1.719793
10,16.456707,38.812213,1.732233
11,16.430867,38.741702,1.728102
12,16.423467,38.797433,1.716052
13,16.502787,38.582719,1.719963
14,16.395437,38.466988,1.712673
15,16.343076,38.266305,1.716442
16,16.268665,38.285546,1.719433
17,16.281095,38.241605,1.715103
18,16.173983,38.868424,1.707142
19,16.377026,39.266499,1.712252
20,16.438337,39.3946,1.725763
21,16.841593,39.128866,1.724823
22,16.480948,39.125826,1.711523
23,16.518328,38.942134,1.728033
24,16.429987,38.639391,1.718763
25,16.447197,38.779523,1.722433
26,16.476677,38.785931,1.711302
27,16.487547,38.62773,1.710843
28,16.347726,38.57913,1.710602
29,16.385036,38.518139,1.713603
30,16.371336,38.491699,1.720903
31,16.260505,38.521159,1.715202
32,16.197634,39.229918,1.723042
33,16.418667,39.251329,1.739213
34,16.446737,39.35708,1.756723
35,16.493737,39.158747,1.719113
36,16.515778,38.984135,1.739323
37,16.432597,38.785282,1.712583
38,16.419527,38.665431,1.721813
39,16.480947,38.815603,1.723543
40,16.474918,38.768612,1.716732
41,16.481048,38.515889,1.737133
42,16.364046,38.59837,1.714952
43,16.350856,38.513369,1.726093
44,16.382226,38.55588,1.718973
45,16.278894,38.751451,1.711693
46,16.334196,39.561773,1.732342
47,16.548809,39.305289,1.717013
48,16.466948,39.35851,1.726333
49,16.553408,39.200068,1.733503
50,16.526819,38.904133,1.718443
51,16.447287,38.790293,1.708712
52,16.420037,38.541149,1.741913
53,16.479038,38.828893,1.723583
54,16.377736,38.63932,1.726753
55,16.392276,38.267415,1.719053
56,16.255694,38.285546,1.721263
57,16.287205,38.293275,1.713653
58,16.254224,38.56009,1.721293
59,16.224074,39.202787,1.720323
60,16.443998,39.271868,1.722502
61,16.475487,39.141827,1.708513
62,16.515308,39.198328,1.725813
63,16.515868,38.964205,1.745093
64,16.413077,38.67582,1.718953
65,16.443766,38.771402,1.710533
66,16.485107,38.797642,1.734043
67,16.460798,38.772292,1.721823
68,16.464987,38.568019,1.719622
69,16.366237,38.587189,1.718683
70,17.786464,38.383788,1.738942
71,16.279295,38.361707,1.714452
72,16.271105,38.761112,1.721902
73,16.339835,39.563402,1.732002
74,16.544349,39.610492,1.719942
75,16.553279,39.40049,1.721583
76,16.538629,39.37579,1.726823
77,16.583129,39.203858,1.722233
78,16.490788,39.167567,1.710193
79,16.535008,38.897564,1.730173
80,16.484948,38.762961,1.716043
81,16.469697,38.961875,1.706032
82,16.597809,38.793742,1.703303
83,16.505708,38.755322,1.740253
84,16.463287,38.644331,1.716472
85,16.357956,38.571599,1.705752
86,16.400326,38.495859,1.715403
87,16.366196,38.717531,1.722673
88,16.318586,39.182807,1.726023
89,16.417097,39.228138,1.727323
90,16.440277,39.31313,1.721143
91,16.508298,39.3511,1.722443
92,16.593709,39.38445,1.743193
93,16.612789,39.299139,1.726423
94,16.543889,38.991535,1.715703
95,16.457477,38.924055,1.723072
96,16.567299,38.974915,1.723062
97,16.597679,38.900924,1.712903
98,16.485607,38.759511,1.707513
99,16.378467,38.431577,1.743273
100,16.378076,38.58286,1.713343
101,16.374176,38.549899,1.713873
102,16.380016,38.671211,1.723433
103,16.346096,38.938444,1.728063
104,16.370576,39.506492,1.717133
105,16.534648,39.609474,1.783813
106,16.561328,39.505901,1.729652
107,16.430707,39.265038,1.709593
108,16.482967,39.40807,1.718243
109,16.594789,39.41644,1.723883
110,16.63777,39.308119,1.716713
111,16.537619,38.959184,1.706123
112,16.454378,38.955434,1.721613
113,16.550298,38.937654,1.728232
114,16.608489,39.004235,1.720853
115,16.486858,38.813903,1.716552
116,16.474497,38.56944,1.730783
117,16.390766,38.58979,1.713733
118,16.384736,38.59656,1.712422
119,16.376677,38.62396,1.718073
120,16.302575,38.806193,1.715843
121,16.374536,39.456941,1.726763
122,16.546988,39.604323,1.724633
123,16.552638,39.562352,1.730613
124,16.570939,39.39349,1.712403
125,16.610529,39.497052,1.726413
126,16.63355,39.325619,1.730103
127,16.562589,39.272529,1.711962
128,16.555059,39.127056,1.732853
129,16.580948,39.110197,1.719373
130,16.6153,39.061165,1.719693
131,16.488188,38.864303,1.705832
132,16.488978,38.892323,1.711473
133,16.484468,38.812533,1.718712
134,16.375726,38.707871,1.710273
135,16.412307,39.202837,1.725073
136,16.465328,39.616693,1.722973
137,16.610199,39.464651,1.723853
138,16.600099,39.547622,1.725032
139,16.63506,39.303089,1.720193
140,16.568429,39.104146,1.720112
141,16.73002,39.071297,1.766963
142,16.548669,38.954014,1.728183
143,16.489827,38.776582,1.729523
